station_id,station_name,year,month,day,tmin,tmean,tmax,precip
40769,Arak,2022,1,1,-1.2,4.4,10,0
40769,Arak,2022,1,2,1.6,3.7,5.8,4
40769,Arak,2022,1,3,0,3.2,6.4,3.4
40769,Arak,2022,1,4,0,4.4,8.8,0.6
40769,Arak,2022,1,5,2.2,3.9,5.6,0.21
40769,Arak,2022,1,6,-4.4,1.2,6.8,0
40769,Arak,2022,1,7,-4.4,2.9,10.2,0
40769,Arak,2022,1,8,-2.8,4,10.8,0
40769,Arak,2022,1,9,-3.2,4.4,12,0
40769,Arak,2022,1,10,-3.4,3.5,10.4,0
40769,Arak,2022,1,11,5.2,8.3,11.4,0
40769,Arak,2022,1,12,4.6,9.6,14.6,0
40769,Arak,2022,1,13,0.6,8.2,15.8,0.5
40769,Arak,2022,1,14,6,10.1,14.2,6.02
40769,Arak,2022,1,15,0.2,3.6,7,32.1
40769,Arak,2022,1,16,-1.6,2.1,5.8,0.01
40769,Arak,2022,1,17,-0.6,3.3,7.2,0.01
40769,Arak,2022,1,18,0.4,1.8,3.2,2.1
40769,Arak,2022,1,19,-9.8,-1.5,6.8,0
40769,Arak,2022,1,20,-3,1.3,5.6,0.02
40769,Arak,2022,1,21,-8,-4,0,0.1
40769,Arak,2022,1,22,-9.4,-1.8,5.8,0
40769,Arak,2022,1,23,-8,1.2,10.4,0
40769,Arak,2022,1,24,-4.2,3.3,10.8,0
40769,Arak,2022,1,25,-0.8,5.6,12,0
40769,Arak,2022,1,26,-3,5.1,13.2,0
40769,Arak,2022,1,27,1.2,4.8,8.4,3.01
40769,Arak,2022,1,28,-2,1.8,5.6,0
40769,Arak,2022,1,29,-5.8,-0.1,5.6,0
40769,Arak,2022,1,30,-5.4,0.9,7.2,0
40769,Arak,2022,1,31,-4.4,1.8,8,0
40769,Arak,2022,2,1,0,1.6,3.2,12.9
40769,Arak,2022,2,2,-11,-6.9,-2.8,0
40769,Arak,2022,2,3,-8.6,-5,-1.4,0
40769,Arak,2022,2,4,-4.6,4.5,13.6,0.6
40769,Arak,2022,2,5,0.4,3.4,6.4,2
40769,Arak,2022,2,6,0.8,4.1,7.4,0
40769,Arak,2022,2,7,-3,2.7,8.4,0
40769,Arak,2022,2,8,-3.8,3.3,10.4,0
40769,Arak,2022,2,9,-2.8,4.9,12.6,0
40769,Arak,2022,2,10,-3.4,6.8,17,0
40769,Arak,2022,2,11,4.8,5.8,6.8,1.11
40769,Arak,2022,2,12,0.6,3.8,7,0
40769,Arak,2022,2,13,-1.2,5.1,11.4,0
40769,Arak,2022,2,14,-2.2,4.9,12,0
40769,Arak,2022,2,15,-2.8,5.5,13.8,0
40769,Arak,2022,2,16,-1.4,5.1,11.6,0
40769,Arak,2022,2,17,-1,4.5,10,0
40769,Arak,2022,2,18,-1.6,4.9,11.4,0
40769,Arak,2022,2,19,2.8,5.2,7.6,12
40769,Arak,2022,2,20,1,5.4,9.8,8.2
40769,Arak,2022,2,21,1,5.7,10.4,0
40769,Arak,2022,2,22,-1,6.8,14.6,0
40769,Arak,2022,2,23,1.6,8.9,16.2,0
40769,Arak,2022,2,24,1,9.4,17.8,0
40769,Arak,2022,2,25,2.6,8.7,14.8,0.3
40769,Arak,2022,2,26,8.4,12.2,16,0
40769,Arak,2022,2,27,1,8.2,15.4,0
40769,Arak,2022,2,28,-0.4,7.1,14.6,0
40769,Arak,2022,3,1,0.6,8,15.4,0
40769,Arak,2022,3,2,3,9.4,15.8,0
40769,Arak,2022,3,3,3.8,12.1,20.4,0.51
40769,Arak,2022,3,4,5.4,10.1,14.8,26
40769,Arak,2022,3,5,0.8,7.4,14,0
40769,Arak,2022,3,6,1.8,7.1,12.4,0
40769,Arak,2022,3,7,5.4,7.2,9,5.6
40769,Arak,2022,3,8,2,8.5,15,0.1
40769,Arak,2022,3,9,2.8,10.5,18.2,0
40769,Arak,2022,3,10,10.6,14.6,18.6,0.21
40769,Arak,2022,3,11,10.2,14.8,19.4,4
40769,Arak,2022,3,12,9.8,13,16.2,0
40769,Arak,2022,3,13,9.4,14,18.6,0
40769,Arak,2022,3,14,9,13.8,18.6,0
40769,Arak,2022,3,15,5.4,11.1,16.8,0
40769,Arak,2022,3,16,7.6,10.8,14,0
40769,Arak,2022,3,17,-5.2,2.4,10,0
40769,Arak,2022,3,18,-2.4,5,12.4,0
40769,Arak,2022,3,19,-2.6,5.8,14.2,0
40769,Arak,2022,3,20,1.2,9.3,17.4,0
40769,Arak,2022,3,21,2.2,11.2,20.2,0
40769,Arak,2022,3,22,8.4,13.2,18,0.11
40769,Arak,2022,3,23,3.2,11.8,20.4,0
40769,Arak,2022,3,24,5.6,11.1,16.6,0.11
40769,Arak,2022,3,25,4.2,8.8,13.4,0
40769,Arak,2022,3,26,2,7.1,12.2,0
40769,Arak,2022,3,27,-2.2,6.1,14.4,0
40769,Arak,2022,3,28,-0.6,7.7,16,0
40769,Arak,2022,3,29,-0.8,8,16.8,0
40769,Arak,2022,3,30,0.4,10.9,21.4,0
40769,Arak,2022,3,31,5.8,12.4,19,0.71
40769,Arak,2022,4,1,4.2,13.1,22,0
40769,Arak,2022,4,2,5,14.7,24.4,0
40769,Arak,2022,4,3,7.2,16.9,26.6,0
40769,Arak,2022,4,4,10.2,18.2,26.2,0
40769,Arak,2022,4,5,9,17.4,25.8,0
40769,Arak,2022,4,6,2.6,13,23.4,0
40769,Arak,2022,4,7,8.6,17.1,25.6,0
40769,Arak,2022,4,8,13.4,18.5,23.6,0
40769,Arak,2022,4,9,14.8,19.9,25,0
40769,Arak,2022,4,10,9.6,15.7,21.8,0
40769,Arak,2022,4,11,5.8,15.2,24.6,0
40769,Arak,2022,4,12,8,17.4,26.8,0
40769,Arak,2022,4,13,15.6,20.6,25.6,0
40769,Arak,2022,4,14,13.8,19.8,25.8,0
40769,Arak,2022,4,15,12.4,17.2,22,2.2
40769,Arak,2022,4,16,8.2,15.4,22.6,0
40769,Arak,2022,4,17,4.8,11.7,18.6,0
40769,Arak,2022,4,18,5.2,11.9,18.6,0
40769,Arak,2022,4,19,3.4,14.8,26.1,0
40769,Arak,2022,4,20,11,19.6,28.2,0
40769,Arak,2022,4,21,15,21.6,28.3,0
40769,Arak,2022,4,22,11.6,19,26.3,0
40769,Arak,2022,4,23,8,17.2,26.4,0
40769,Arak,2022,4,24,9.4,18,26.7,0
40769,Arak,2022,4,25,14.9,17.6,20.4,0.01
40769,Arak,2022,4,26,10.2,17.1,24.1,0.3
40769,Arak,2022,4,27,8.8,14.9,21,2.2
40769,Arak,2022,4,28,8,15.2,22.4,0
40769,Arak,2022,4,29,12.8,17.5,22.1,0.41
40769,Arak,2022,4,30,10,15.1,20.3,7.11
40769,Arak,2022,5,1,8.7,15.4,22,0.5
40769,Arak,2022,5,2,7,13.7,20.4,0.6
40769,Arak,2022,5,3,8.8,16,23.2,0
40769,Arak,2022,5,4,9.2,17.9,26.6,0
40769,Arak,2022,5,5,13.6,19.5,25.4,0
40769,Arak,2022,5,6,10.4,18.5,26.7,0
40769,Arak,2022,5,7,13.1,19.3,25.4,0
40769,Arak,2022,5,8,14,18.6,23.3,0
40769,Arak,2022,5,9,7.8,15.1,22.4,0
40769,Arak,2022,5,10,9,15.9,22.8,0
40769,Arak,2022,5,11,10.1,18,25.8,0
40769,Arak,2022,5,12,9.6,17.2,24.7,0
40769,Arak,2022,5,13,7.9,15.2,22.5,0.01
40769,Arak,2022,5,14,7,15,23,0.1
40769,Arak,2022,5,15,6.4,18.6,30.7,0
40769,Arak,2022,5,16,13.6,22.1,30.6,0
40769,Arak,2022,5,17,13.2,21.2,29.2,0
40769,Arak,2022,5,18,11.7,20,28.3,0
40769,Arak,2022,5,19,10.2,19.4,28.6,0
40769,Arak,2022,5,20,11,20.6,30.2,0
40769,Arak,2022,5,21,13,21.5,29.9,0
40769,Arak,2022,5,22,9.4,19.8,30.1,0
40769,Arak,2022,5,23,11.4,21.9,32.4,0
40769,Arak,2022,5,24,12.2,20.3,28.4,0
40769,Arak,2022,5,25,12.3,19.9,27.5,0
40769,Arak,2022,5,26,13.1,20.8,28.4,0
40769,Arak,2022,5,27,10.6,19.5,28.4,0
40769,Arak,2022,5,28,15.2,21.6,28,0
40769,Arak,2022,5,29,16.4,23,29.5,0
40769,Arak,2022,5,30,13.9,21.8,29.6,0
40769,Arak,2022,5,31,12.7,21.5,30.4,0
40769,Arak,2022,6,1,13.4,22.6,31.8,0
40769,Arak,2022,6,2,15,24.4,33.8,0
40769,Arak,2022,6,3,16,24.7,33.4,0
40769,Arak,2022,6,4,16,25.1,34.3,0
40769,Arak,2022,6,5,15.2,24.8,34.4,0
40769,Arak,2022,6,6,16.3,25.1,33.9,0
40769,Arak,2022,6,7,16.8,25.9,35,0
40769,Arak,2022,6,8,17.4,26.2,35,0
40769,Arak,2022,6,9,17.7,25.9,34,0
40769,Arak,2022,6,10,14.8,24.1,33.4,0
40769,Arak,2022,6,11,16.3,24.8,33.3,0
40769,Arak,2022,6,12,18,25.5,32.9,0
40769,Arak,2022,6,13,17.4,25.9,34.4,0
40769,Arak,2022,6,14,18.6,26.2,33.8,0
40769,Arak,2022,6,15,15.4,24.4,33.4,0
40769,Arak,2022,6,16,15.8,24.8,33.7,0
40769,Arak,2022,6,17,15,24.6,34.2,0
40769,Arak,2022,6,18,18.3,27.8,37.2,0
40769,Arak,2022,6,19,18,28.2,38.4,0
40769,Arak,2022,6,20,18.6,27.1,35.6,0
40769,Arak,2022,6,21,19.3,27.9,36.5,0
40769,Arak,2022,6,22,18.6,26.8,35,0
40769,Arak,2022,6,23,19.2,26.3,33.3,0
40769,Arak,2022,6,24,17.4,24.9,32.4,0
40769,Arak,2022,6,25,17.9,26.3,34.8,0
40769,Arak,2022,6,26,18.2,26.8,35.3,0
40769,Arak,2022,6,27,15.7,26.5,37.2,0
40769,Arak,2022,6,28,17.5,28.2,38.9,0
40769,Arak,2022,6,29,18.4,28.7,39,0
40769,Arak,2022,6,30,20.4,29.7,38.9,0
40769,Arak,2022,7,1,22.4,31.1,39.8,0
40769,Arak,2022,7,2,22.7,31.8,40.8,0
40769,Arak,2022,7,3,19.8,27,34.3,0
40769,Arak,2022,7,4,19,25,31,0
40769,Arak,2022,7,5,18,24.4,30.8,0
40769,Arak,2022,7,6,18.8,25.2,31.6,0
40769,Arak,2022,7,7,18.9,26.7,34.5,0
40769,Arak,2022,7,8,19.2,28.5,37.7,0
40769,Arak,2022,7,9,19.4,27.3,35.2,0
40769,Arak,2022,7,10,22.1,29.2,36.2,0
40769,Arak,2022,7,11,21,29.8,38.6,0
40769,Arak,2022,7,12,20.7,30.3,39.8,0
40769,Arak,2022,7,13,22.6,29.8,37.1,0
40769,Arak,2022,7,14,18.4,26.5,34.6,0
40769,Arak,2022,7,15,17.1,26,34.9,0
40769,Arak,2022,7,16,18.1,26.7,35.3,0
40769,Arak,2022,7,17,18.2,27,35.8,0
40769,Arak,2022,7,18,18.2,27.7,37.2,0
40769,Arak,2022,7,19,19.7,28.3,36.9,0
40769,Arak,2022,7,20,19.6,28.4,37.2,0
40769,Arak,2022,7,21,19.2,29.1,39,0
40769,Arak,2022,7,22,21,29.7,38.4,0
40769,Arak,2022,7,23,20.7,30.2,39.7,0
40769,Arak,2022,7,24,18.9,28.2,37.4,0
40769,Arak,2022,7,25,18.2,27,35.7,0
40769,Arak,2022,7,26,20.1,28,35.8,0
40769,Arak,2022,7,27,20.9,29.8,38.7,0
40769,Arak,2022,7,28,22.4,30.3,38.3,0.9
40769,Arak,2022,7,29,21,28,35,0.01
40769,Arak,2022,7,30,20.2,27.1,34,0
40769,Arak,2022,7,31,21.7,27.6,33.6,0.2
40769,Arak,2022,8,1,20.8,28.1,35.4,0
40769,Arak,2022,8,2,21.6,29.4,37.2,0
40769,Arak,2022,8,3,21.1,29.5,38,0
40769,Arak,2022,8,4,21.4,30,38.7,0
40769,Arak,2022,8,5,22.5,29.6,36.7,0
40769,Arak,2022,8,6,19.6,29.3,38.9,0
40769,Arak,2022,8,7,22.4,30.3,38.2,0
40769,Arak,2022,8,8,22.4,30.8,39.2,0
40769,Arak,2022,8,9,21.3,29.4,37.4,0
40769,Arak,2022,8,10,22.3,28.7,35.1,0
40769,Arak,2022,8,11,21,28.5,35.9,0
40769,Arak,2022,8,12,20.2,28.3,36.4,0
40769,Arak,2022,8,13,19.8,27.6,35.4,0
40769,Arak,2022,8,14,17.1,26.7,36.2,0
40769,Arak,2022,8,15,17.4,27.4,37.4,0
40769,Arak,2022,8,16,19.4,28.7,37.9,0
40769,Arak,2022,8,17,18.9,27.3,35.8,0
40769,Arak,2022,8,18,16.1,25.5,34.8,0
40769,Arak,2022,8,19,16.2,25.4,34.5,0
40769,Arak,2022,8,20,17.4,25.9,34.4,0
40769,Arak,2022,8,21,18.6,25.6,32.6,0
40769,Arak,2022,8,22,17.8,25.9,34,0
40769,Arak,2022,8,23,16.1,24,32,0
40769,Arak,2022,8,24,17.3,24.1,31,0
40769,Arak,2022,8,25,13.8,22.2,30.6,0
40769,Arak,2022,8,26,13.8,22.5,31.2,0
40769,Arak,2022,8,27,14.1,23,32,0
40769,Arak,2022,8,28,13.5,22.8,32,0
40769,Arak,2022,8,29,13.7,23,32.3,0
40769,Arak,2022,8,30,14.5,23.5,32.5,0
40769,Arak,2022,8,31,13.1,23,33,0
40769,Arak,2022,9,1,13.2,23.3,33.4,0
40769,Arak,2022,9,2,12.3,23,33.7,0
40769,Arak,2022,9,3,13.6,23.7,33.8,0
40769,Arak,2022,9,4,13.2,24.1,34.9,0
40769,Arak,2022,9,5,13.1,23.5,34,0
40769,Arak,2022,9,6,13,24,35.1,0
40769,Arak,2022,9,7,16.2,26.1,35.9,0
40769,Arak,2022,9,8,17.4,26.2,35,0
40769,Arak,2022,9,9,18.4,26.5,34.6,0
40769,Arak,2022,9,10,15.5,24.5,33.6,0
40769,Arak,2022,9,11,13.5,22.5,31.5,0
40769,Arak,2022,9,12,14.8,22.8,30.8,0
40769,Arak,2022,9,13,14.4,24,33.6,0
40769,Arak,2022,9,14,15.4,24.5,33.7,0
40769,Arak,2022,9,15,16.9,24.7,32.5,0
40769,Arak,2022,9,16,12.8,22.1,31.5,0
40769,Arak,2022,9,17,13.2,22.8,32.3,0
40769,Arak,2022,9,18,15.1,23.8,32.4,0
40769,Arak,2022,9,19,14.9,24.2,33.4,0
40769,Arak,2022,9,20,18.4,25.3,32.1,0
40769,Arak,2022,9,21,13.7,22.9,32,0
40769,Arak,2022,9,22,14.7,22.9,31,0
40769,Arak,2022,9,23,14.3,22.8,31.2,0
40769,Arak,2022,9,24,13.8,23.9,34.1,0
40769,Arak,2022,9,25,13.8,24.1,34.4,0
40769,Arak,2022,9,26,16.1,23.3,30.5,0
40769,Arak,2022,9,27,12.7,22.7,32.7,0
40769,Arak,2022,9,28,11.6,22.2,32.7,0
40769,Arak,2022,9,29,12,22,32.1,0
40769,Arak,2022,9,30,12.8,22.4,32.1,0
40769,Arak,2022,10,1,13.1,22.3,31.5,0
40769,Arak,2022,10,2,14.5,20.9,27.2,0
40769,Arak,2022,10,3,11.2,20.5,29.7,0
40769,Arak,2022,10,4,10.9,20.1,29.3,0
40769,Arak,2022,10,5,11.1,20.3,29.4,0
40769,Arak,2022,10,6,10.6,20.2,29.8,0
40769,Arak,2022,10,7,10.4,19,27.6,0
40769,Arak,2022,10,8,9.4,18.1,26.8,0
40769,Arak,2022,10,9,9.2,18.6,28,0
40769,Arak,2022,10,10,9.8,19.1,28.4,0
40769,Arak,2022,10,11,11.4,19.9,28.4,0
40769,Arak,2022,10,12,7.8,16.7,25.6,0
40769,Arak,2022,10,13,5.8,15.6,25.4,0
40769,Arak,2022,10,14,6.2,16.8,27.4,0
40769,Arak,2022,10,15,11.2,19,26.8,0
40769,Arak,2022,10,16,10,18.7,27.4,0
40769,Arak,2022,10,17,8.6,18.5,28.4,0
40769,Arak,2022,10,18,8.4,17.6,26.8,0
40769,Arak,2022,10,19,8.4,16.7,25,0
40769,Arak,2022,10,20,8.6,17.2,25.8,0
40769,Arak,2022,10,21,8.2,17.4,26.6,0
40769,Arak,2022,10,22,11,17.9,24.8,0
40769,Arak,2022,10,23,7.8,17,26.2,0
40769,Arak,2022,10,24,8.4,17.2,26,0
40769,Arak,2022,10,25,9.2,17.2,25.2,0
40769,Arak,2022,10,26,8,16.6,25.2,0
40769,Arak,2022,10,27,7.6,16.9,26.2,0
40769,Arak,2022,10,28,10,18.3,26.6,0
40769,Arak,2022,10,29,9,15.9,22.8,0
40769,Arak,2022,10,30,6.6,14.8,23,0
40769,Arak,2022,10,31,12.8,18.6,24.4,0
40769,Arak,2022,11,1,13.6,16.6,19.6,4.1
40769,Arak,2022,11,2,9.6,12.5,15.4,0.5
40769,Arak,2022,11,3,6,11.5,17,0
40769,Arak,2022,11,4,2.8,9.7,16.6,0
40769,Arak,2022,11,5,4.6,11.5,18.4,0
40769,Arak,2022,11,6,0.4,9.3,18.2,0
40769,Arak,2022,11,7,0,8,16,0
40769,Arak,2022,11,8,1.2,7.6,14,0
40769,Arak,2022,11,9,1.6,8.5,15.4,0
40769,Arak,2022,11,10,5,10.5,16,0.01
40769,Arak,2022,11,11,3.2,6.6,10,7.6
40769,Arak,2022,11,12,8.4,10.2,12,3.31
40769,Arak,2022,11,13,2.8,7.8,12.8,0
40769,Arak,2022,11,14,0.6,8.2,15.8,0
40769,Arak,2022,11,15,1,7.8,14.6,0
40769,Arak,2022,11,16,-1,5.8,12.6,1
40769,Arak,2022,11,17,7,11.8,16.6,14
40769,Arak,2022,11,18,3.6,9.6,15.6,0
40769,Arak,2022,11,19,1.6,7.8,14,0
40769,Arak,2022,11,20,1,7.4,13.8,0
40769,Arak,2022,11,21,1,7.8,14.6,0
40769,Arak,2022,11,22,0.4,7.7,15,0
40769,Arak,2022,11,23,0.8,7.3,13.8,0
40769,Arak,2022,11,24,1.4,7.9,14.4,0
40769,Arak,2022,11,25,2.2,8.9,15.6,0
40769,Arak,2022,11,26,8,13.2,18.4,0
40769,Arak,2022,11,27,8.4,13.4,18.4,0
40769,Arak,2022,11,28,1.2,6.5,11.8,0
40769,Arak,2022,11,29,0.4,7.4,14.4,0
40769,Arak,2022,11,30,2.8,9,15.2,0
40769,Arak,2022,12,1,3,9.2,15.4,0
40769,Arak,2022,12,2,1.8,7.8,13.8,0
40769,Arak,2022,12,3,0.4,7,13.6,0
40769,Arak,2022,12,5,1,3.7,6.4,0
40769,Arak,2022,12,6,0,2.8,5.6,0
40769,Arak,2022,12,9,-3.6,3,9.6,0
40769,Arak,2022,12,11,-0.4,3.7,7.8,0
40769,Arak,2022,12,12,-5,1.7,8.4,0
40769,Arak,2022,12,13,3.2,8.4,13.6,0
40769,Arak,2022,12,14,3.2,5.1,7,3.3
40769,Arak,2022,12,15,1.3,2.8,4.3,0
40769,Arak,2022,12,16,4.1,6.1,8.2,0.71
40769,Arak,2022,12,17,1,3.5,5.9,0.7
40769,Arak,2022,12,19,-3.6,-0.9,1.8,0
40769,Arak,2022,12,20,-2.4,-0.6,1.3,0
40769,Arak,2022,12,21,-2,3.4,8.8,0
40769,Arak,2022,12,22,-1.8,2.2,6.2,0
40769,Arak,2022,12,23,0.1,3.1,6.1,0.6
40769,Arak,2022,12,24,-0.4,1.6,3.7,27.5
40769,Arak,2022,12,25,-1.8,0.3,2.3,0.7
40769,Arak,2022,12,26,-9.6,-4,1.6,0
40769,Arak,2022,12,27,-11.4,-6.4,-1.4,0
40769,Arak,2022,12,28,-4.2,-0.8,2.5,0.21
40769,Arak,2022,12,29,-9.7,-3.7,2.3,0
40769,Arak,2022,12,30,-7.6,-1.9,3.7,0
40769,Arak,2022,12,31,-7.2,-1.2,4.8,0
40769,Arak,2023,1,1,-7.4,-1.7,4,0
40769,Arak,2023,1,2,-9.2,-2.9,3.4,0
40769,Arak,2023,1,3,-8.8,-2.9,3,0
40769,Arak,2023,1,4,-8.3,-3,2.3,0
40769,Arak,2023,1,5,-2.3,0.1,2.6,3.01
40769,Arak,2023,1,6,-0.1,3.2,6.4,0
40769,Arak,2023,1,7,-3.2,2.6,8.4,0
40769,Arak,2023,1,8,-2.1,2.9,7.9,0
40769,Arak,2023,1,9,-4.1,1,6.1,0
40769,Arak,2023,1,10,-2.6,-0.8,1,11.4
40769,Arak,2023,1,11,-3.3,-1,1.2,0.2
40769,Arak,2023,1,12,-3.2,-0.8,1.7,0
40769,Arak,2023,1,13,-4.7,-2.1,0.5,0
40769,Arak,2023,1,14,-6.6,-2.5,1.6,0.41
40769,Arak,2023,1,15,-4.2,-1.6,1,0.12
40769,Arak,2023,1,16,-2.1,-0.4,1.3,0
40769,Arak,2023,1,17,-3.7,-3.2,-2.6,0
40769,Arak,2023,1,18,-5.6,-3.5,-1.5,0
40769,Arak,2023,1,19,-5.2,-2.7,-0.2,0
40769,Arak,2023,1,20,-10.8,-4.5,1.8,0
40769,Arak,2023,1,21,-9.3,-3.2,2.9,0
40769,Arak,2023,1,22,-9.2,-2.6,4,0
40769,Arak,2023,1,23,-3,0.3,3.5,0
40769,Arak,2023,1,24,-2.6,0.2,3,0
40769,Arak,2023,1,25,-3.3,0.4,4.1,0
40769,Arak,2023,1,26,-3.4,-0.9,1.6,0
40769,Arak,2023,1,27,-4.3,-0.9,2.5,0.01
40769,Arak,2023,1,28,-5.4,-1.2,3,0
40769,Arak,2023,1,29,-2.2,3.4,9,0.4
40769,Arak,2023,1,30,2.2,5.5,8.8,3
40769,Arak,2023,1,31,1.7,5,8.4,14.1
40769,Arak,2023,2,1,-0.8,3.9,8.6,16.1
40769,Arak,2023,2,2,-3.4,2.1,7.7,0
40769,Arak,2023,2,3,-2.1,2.5,7,0
40769,Arak,2023,2,4,-4.7,2.7,10,0
40769,Arak,2023,2,5,-4.5,2.2,8.9,0
40769,Arak,2023,2,6,-1.4,5.3,11.9,0.1
40769,Arak,2023,2,7,-0.3,5.2,10.7,0.2
40769,Arak,2023,2,8,-0.7,2.6,5.8,0.41
40769,Arak,2023,2,9,-2.1,0.4,2.9,0.1
40769,Arak,2023,2,10,-7.5,-2.8,1.9,0
40769,Arak,2023,2,11,-6.8,0,6.9,0
40769,Arak,2023,2,12,-3.1,-1.4,0.3,8
40769,Arak,2023,2,13,-4,-1.3,1.4,13
40769,Arak,2023,2,14,-8.5,-4.7,-0.8,3
40769,Arak,2023,2,15,-2.3,0,2.3,21
40769,Arak,2023,2,16,-4,1.3,6.6,1
40769,Arak,2023,2,17,-13.7,-7.3,-0.8,0
40769,Arak,2023,2,18,-14.8,-9.4,-4.1,0.01
40769,Arak,2023,2,19,-15.8,-7.7,0.5,0
40769,Arak,2023,2,20,-9.7,-1.1,7.4,0
40769,Arak,2023,2,21,-9.5,0.7,10.8,0
40769,Arak,2023,2,22,0.6,6.7,12.8,0
40769,Arak,2023,2,23,-0.9,6.1,13.1,0
40769,Arak,2023,2,24,2.4,5.9,9.5,1.3
40769,Arak,2023,2,25,-0.5,5.7,11.9,1
40769,Arak,2023,2,26,0.3,7,13.6,0
40769,Arak,2023,2,27,1.2,8.3,15.4,0
40769,Arak,2023,2,28,0.5,8.2,15.9,0
40769,Arak,2023,3,1,0.7,8.9,17,0
40769,Arak,2023,3,2,0.2,8.1,16,0
40769,Arak,2023,3,3,1.4,9.6,17.9,0
40769,Arak,2023,3,4,6.9,13.3,19.7,0.02
40769,Arak,2023,3,5,6.6,13.2,19.7,0
40769,Arak,2023,3,6,6.3,14,21.6,0
40769,Arak,2023,3,7,9.7,13.6,17.5,1.1
40769,Arak,2023,3,8,7.2,8.6,10,4.7
40769,Arak,2023,3,9,9,13.5,18,0.1
40769,Arak,2023,3,10,7.8,12,16.1,2.5
40769,Arak,2023,3,11,1.7,9.5,17.3,0
40769,Arak,2023,3,12,1.8,11.8,21.7,0
40769,Arak,2023,3,13,8.3,10.4,12.4,0.21
40769,Arak,2023,3,14,6.7,12.8,18.8,0
40769,Arak,2023,3,15,6.7,13.4,20.1,0
40769,Arak,2023,3,16,8.6,12.7,16.7,0
40769,Arak,2023,3,17,3.9,10.3,16.8,0
40769,Arak,2023,3,18,3.1,11.9,20.7,0
40769,Arak,2023,3,19,2.7,9.6,16.5,0
40769,Arak,2023,3,20,3.1,12.2,21.2,0
40769,Arak,2023,3,21,4,8.8,13.6,1
40769,Arak,2023,3,22,2.6,5.9,9.3,3.01
40769,Arak,2023,3,23,2.3,6.7,11.1,0
40769,Arak,2023,3,24,0.8,8.6,16.5,0
40769,Arak,2023,3,25,3.8,11.8,19.8,0
40769,Arak,2023,3,26,5.5,10.6,15.8,0.1
40769,Arak,2023,3,27,5.7,10.8,15.8,1
40769,Arak,2023,3,28,8.7,13.5,18.2,0.01
40769,Arak,2023,3,29,4.2,12.8,21.4,0
40769,Arak,2023,3,30,4.7,12.9,21.1,0
40769,Arak,2023,3,31,7,13,19,3
40769,Arak,2023,4,1,5.2,8,10.9,0
40769,Arak,2023,4,2,-1.2,6.3,13.9,0
40769,Arak,2023,4,3,0.3,8.8,17.4,0.2
40769,Arak,2023,4,4,4.4,11.8,19.1,0
40769,Arak,2023,4,5,3.6,13.2,22.7,0
40769,Arak,2023,4,6,8.1,15.4,22.6,0
40769,Arak,2023,4,7,7.9,15,22.1,0
40769,Arak,2023,4,8,4.9,13.6,22.3,0
40769,Arak,2023,4,9,12.2,17.3,22.4,0
40769,Arak,2023,4,10,8.3,17,25.8,0
40769,Arak,2023,4,11,8.8,16.5,24.1,0
40769,Arak,2023,4,12,12.2,17,21.9,3.9
40769,Arak,2023,4,13,10.8,14.1,17.5,10.01
40769,Arak,2023,4,14,5.6,10.1,14.6,0
40769,Arak,2023,4,15,2,11,20,0
40769,Arak,2023,4,16,4,11.8,19.5,0
40769,Arak,2023,4,17,6.3,13.9,21.4,0
40769,Arak,2023,4,18,7.8,15.6,23.4,0
40769,Arak,2023,4,19,7.8,16.4,24.9,0
40769,Arak,2023,4,20,9.5,17.4,25.3,0
40769,Arak,2023,4,21,8.6,16.4,24.1,0
40769,Arak,2023,4,22,11.2,17.6,24.1,0
40769,Arak,2023,4,23,7.6,16.1,24.6,0
40769,Arak,2023,4,24,8.4,16.8,25.3,0
40769,Arak,2023,4,25,10.1,14.9,19.8,0
40769,Arak,2023,4,26,7.2,15.7,24.2,0
40769,Arak,2023,4,27,8.8,16.9,24.9,0.01
40769,Arak,2023,4,28,9.2,17,24.8,0
40769,Arak,2023,4,29,9.7,18.3,26.9,0
40769,Arak,2023,4,30,10,17.5,24.9,0
40769,Arak,2023,5,1,9.5,17.1,24.7,0
40769,Arak,2023,5,2,6.8,15.3,23.7,0
40769,Arak,2023,5,3,7.3,14.9,22.4,0
40769,Arak,2023,5,4,6,13.6,21.2,0
40769,Arak,2023,5,5,4.6,13.8,23,0
40769,Arak,2023,5,6,6.4,17.1,27.9,0
40769,Arak,2023,5,7,9.1,19.5,29.9,0
40769,Arak,2023,5,8,10.4,19.4,28.4,0
40769,Arak,2023,5,9,12.2,18.9,25.6,9
40769,Arak,2023,5,10,10,17.6,25.3,0.2
40769,Arak,2023,5,11,9.2,18.5,27.8,0
40769,Arak,2023,5,12,11.1,20,29,0
40769,Arak,2023,5,13,11.9,21.3,30.6,0
40769,Arak,2023,5,14,15,20,25,0
40769,Arak,2023,5,15,9.8,17.4,25,0
40769,Arak,2023,5,16,7.3,14.9,22.4,0
40769,Arak,2023,5,17,7.8,17,26.3,0
40769,Arak,2023,5,18,9.6,19.3,29,0
40769,Arak,2023,5,19,12.6,20.7,28.8,0
40769,Arak,2023,5,20,14.4,21.5,28.5,0.4
40769,Arak,2023,5,21,10.8,18.1,25.5,3.4
40769,Arak,2023,5,22,11.4,19.4,27.4,0
40769,Arak,2023,5,23,12.2,20.9,29.5,0
